,Zip,Locality,Commune,CommuneFSO,District,DistrictFSO,Canton,CantonFSO,Language
954,6205,Eich,Eich,1084,Wahlkreis Sursee,314,LU,3,de
955,6232,Geuensee,Geuensee,1085,Wahlkreis Sursee,314,LU,3,de
956,6022,Grosswangen,Grosswangen,1086,Wahlkreis Sursee,314,LU,3,de
957,6024,Hildisrieden,Hildisrieden,1088,Wahlkreis Sursee,314,LU,3,de
958,6212,St. Erhard,Knutwil,1089,Wahlkreis Sursee,314,LU,3,de
959,6213,Knutwil,Knutwil,1089,Wahlkreis Sursee,314,LU,3,de
960,6212,Kaltbach,Mauensee,1091,Wahlkreis Sursee,314,LU,3,de
961,6216,Mauensee,Mauensee,1091,Wahlkreis Sursee,314,LU,3,de
962,6016,Hellbühl,Neuenkirch,1093,Wahlkreis Sursee,314,LU,3,de
963,6203,Sempach Station,Neuenkirch,1093,Wahlkreis Sursee,314,LU,3,de
964,6206,Neuenkirch,Neuenkirch,1093,Wahlkreis Sursee,314,LU,3,de
965,6207,Nottwil,Nottwil,1094,Wahlkreis Sursee,314,LU,3,de
966,6208,Oberkirch LU,Oberkirch,1095,Wahlkreis Sursee,314,LU,3,de
967,5735,Pfeffikon LU,Rickenbach (LU),1097,Wahlkreis Sursee,314,LU,3,de
968,6221,Rickenbach LU,Rickenbach (LU),1097,Wahlkreis Sursee,314,LU,3,de
969,6017,Ruswil,Ruswil,1098,Wahlkreis Sursee,314,LU,3,de
970,6019,Sigigen,Ruswil,1098,Wahlkreis Sursee,314,LU,3,de
971,6214,Schenkon,Schenkon,1099,Wahlkreis Sursee,314,LU,3,de
972,6231,Schlierbach,Schlierbach,1100,Wahlkreis Sursee,314,LU,3,de
973,6204,Sempach,Sempach,1102,Wahlkreis Sursee,314,LU,3,de
974,6210,Sursee,Sursee,1103,Wahlkreis Sursee,314,LU,3,de
975,6234,Triengen,Triengen,1104,Wahlkreis Sursee,314,LU,3,de
976,6234,Kulmerau,Triengen,1104,Wahlkreis Sursee,314,LU,3,de
977,6235,Winikon,Triengen,1104,Wahlkreis Sursee,314,LU,3,de
978,6236,Wilihof,Triengen,1104,Wahlkreis Sursee,314,LU,3,de
979,6110,Wolhusen,Wolhusen,1107,Wahlkreis Entlebuch,316,LU,3,de
980,6114,Steinhuserberg,Wolhusen,1107,Wahlkreis Entlebuch,316,LU,3,de
981,6248,Alberswil,Alberswil,1121,Wahlkreis Willisau,315,LU,3,de
982,6147,Altbüron,Altbüron,1122,Wahlkreis Willisau,315,LU,3,de
983,6245,Ebersecken,Altishofen,1123,Wahlkreis Willisau,315,LU,3,de
984,6246,Altishofen,Altishofen,1123,Wahlkreis Willisau,315,LU,3,de
985,6211,Buchs LU,Dagmersellen,1125,Wahlkreis Willisau,315,LU,3,de
986,6252,Dagmersellen,Dagmersellen,1125,Wahlkreis Willisau,315,LU,3,de
987,6253,Uffikon,Dagmersellen,1125,Wahlkreis Willisau,315,LU,3,de
988,6243,Egolzwil,Egolzwil,1127,Wahlkreis Willisau,315,LU,3,de
989,6217,Kottwil,Ettiswil,1128,Wahlkreis Willisau,315,LU,3,de
990,6218,Ettiswil,Ettiswil,1128,Wahlkreis Willisau,315,LU,3,de
991,6145,Fischbach LU,Fischbach,1129,Wahlkreis Willisau,315,LU,3,de
992,6146,Grossdietwil,Grossdietwil,1131,Wahlkreis Willisau,315,LU,3,de
993,6133,Hergiswil b. Willisau,Hergiswil bei Willisau,1132,Wahlkreis Willisau,315,LU,3,de
994,6154,Hofstatt,Luthern,1135,Wahlkreis Willisau,315,LU,3,de
995,6156,Luthern,Luthern,1135,Wahlkreis Willisau,315,LU,3,de
996,6156,Luthern Bad,Luthern,1135,Wahlkreis Willisau,315,LU,3,de
997,6122,Menznau,Menznau,1136,Wahlkreis Willisau,315,LU,3,de
998,6123,Geiss,Menznau,1136,Wahlkreis Willisau,315,LU,3,de
999,6125,Menzberg,Menznau,1136,Wahlkreis Willisau,315,LU,3,de
1000,6244,Nebikon,Nebikon,1137,Wahlkreis Willisau,315,LU,3,de
1001,4915,St. Urban,Pfaffnau,1139,Wahlkreis Willisau,315,LU,3,de
1002,6264,Pfaffnau,Pfaffnau,1139,Wahlkreis Willisau,315,LU,3,de
1003,6260,Reiden,Reiden,1140,Wahlkreis Willisau,315,LU,3,de
1004,6260,Reidermoos,Reiden,1140,Wahlkreis Willisau,315,LU,3,de
1005,6260,Mehlsecken,Reiden,1140,Wahlkreis Willisau,315,LU,3,de
1006,6262,Langnau b. Reiden,Reiden,1140,Wahlkreis Willisau,315,LU,3,de
1007,6263,Richenthal,Reiden,1140,Wahlkreis Willisau,315,LU,3,de
1008,6265,Roggliswil,Roggliswil,1142,Wahlkreis Willisau,315,LU,3,de
1009,6143,Ohmstal,Schötz,1143,Wahlkreis Willisau,315,LU,3,de
1010,6247,Schötz,Schötz,1143,Wahlkreis Willisau,315,LU,3,de
1011,6153,Ufhusen,Ufhusen,1145,Wahlkreis Willisau,315,LU,3,de
1012,6242,Wauwil,Wauwil,1146,Wahlkreis Willisau,315,LU,3,de
1013,4806,Wikon,Wikon,1147,Wahlkreis Willisau,315,LU,3,de
1014,6260,Hintermoos,Wikon,1147,Wahlkreis Willisau,315,LU,3,de
1015,6144,Zell LU,Zell (LU),1150,Wahlkreis Willisau,315,LU,3,de
1016,6152,Hüswil,Zell (LU),1150,Wahlkreis Willisau,315,LU,3,de
1017,6126,Daiwil,Willisau,1151,Wahlkreis Willisau,315,LU,3,de
1018,6130,Willisau,Willisau,1151,Wahlkreis Willisau,315,LU,3,de
1019,6132,Rohrmatt,Willisau,1151,Wahlkreis Willisau,315,LU,3,de
1020,6142,Gettnau,Willisau,1151,Wahlkreis Willisau,315,LU,3,de
1021,6460,Altdorf UR,Altdorf (UR),1201,Kanton Uri,400,UR,4,de
1022,6490,Andermatt,Andermatt,1202,Kanton Uri,400,UR,4,de
1023,6468,Attinghausen,Attinghausen,1203,Kanton Uri,400,UR,4,de
1024,6463,Bürglen UR,Bürglen (UR),1205,Kanton Uri,400,UR,4,de
1025,6472,Erstfeld,Erstfeld,1206,Kanton Uri,400,UR,4,de
1026,6454,Flüelen,Flüelen,1207,Kanton Uri,400,UR,4,de
1027,6487,Göschenen,Göschenen,1208,Kanton Uri,400,UR,4,de
1028,6476,Intschi,Gurtnellen,1209,Kanton Uri,400,UR,4,de
1029,6482,Gurtnellen,Gurtnellen,1209,Kanton Uri,400,UR,4,de
1030,6493,Hospental,Hospental,1210,Kanton Uri,400,UR,4,de
1031,6461,Isenthal,Isenthal,1211,Kanton Uri,400,UR,4,de
1032,6491,Realp,Realp,1212,Kanton Uri,400,UR,4,de
1033,6467,Schattdorf,Schattdorf,1213,Kanton Uri,400,UR,4,de
1034,6469,Haldi b. Schattdorf,Schattdorf,1213,Kanton Uri,400,UR,4,de
1035,6462,Seedorf UR,Seedorf (UR),1214,Kanton Uri,400,UR,4,de
1036,6466,Bauen,Seedorf (UR),1214,Kanton Uri,400,UR,4,de
1037,6377,Seelisberg,Seelisberg,1215,Kanton Uri,400,UR,4,de
1038,6441,Rütli,Seelisberg,1215,Kanton Uri,400,UR,4,de
1039,6473,Silenen,Silenen,1216,Kanton Uri,400,UR,4,de
1040,6474,Amsteg,Silenen,1216,Kanton Uri,400,UR,4,de
1041,6475,Bristen,Silenen,1216,Kanton Uri,400,UR,4,de
1042,6452,Sisikon,Sisikon,1217,Kanton Uri,400,UR,4,de
1043,6464,Spiringen,Spiringen,1218,Kanton Uri,400,UR,4,de
1044,8751,Urnerboden,Spiringen,1218,Kanton Uri,400,UR,4,de
1045,6465,Unterschächen,Unterschächen,1219,Kanton Uri,400,UR,4,de
1046,6484,Wassen UR,Wassen,1220,Kanton Uri,400,UR,4,de
1047,6485,Meien,Wassen,1220,Kanton Uri,400,UR,4,de
1048,8836,Bennau,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1049,8840,Einsiedeln,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1050,8840,Trachslau,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1051,8841,Gross,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1052,8844,Euthal,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1053,8846,Willerzell,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1054,8847,Egg SZ,Einsiedeln,1301,Bezirk Einsiedeln,501,SZ,5,de
1055,6410,Rigi Scheidegg,Gersau,1311,Bezirk Gersau,502,SZ,5,de
1056,6442,Gersau,Gersau,1311,Bezirk Gersau,502,SZ,5,de
1057,8834,Schindellegi,Feusisberg,1321,Bezirk Höfe,503,SZ,5,de
1058,8835,Feusisberg,Feusisberg,1321,Bezirk Höfe,503,SZ,5,de
1059,8640,Hurden,Freienbach,1322,Bezirk Höfe,503,SZ,5,de
1060,8806,Bäch SZ,Freienbach,1322,Bezirk Höfe,503,SZ,5,de
1061,8807,Freienbach,Freienbach,1322,Bezirk Höfe,503,SZ,5,de
1062,8808,Pfäffikon SZ,Freienbach,1322,Bezirk Höfe,503,SZ,5,de
1063,8832,Wollerau,Freienbach,1322,Bezirk Höfe,503,SZ,5,de
1064,8832,Wilen b. Wollerau,Freienbach,1322,Bezirk Höfe,503,SZ,5,de
1065,8832,Wollerau,Wollerau,1323,Bezirk Höfe,503,SZ,5,de
1066,6402,Merlischachen,Küssnacht (SZ),1331,Bezirk Küssnacht (SZ),504,SZ,5,de
1067,6403,Küssnacht am Rigi,Küssnacht (SZ),1331,Bezirk Küssnacht (SZ),504,SZ,5,de
1068,6405,Immensee,Küssnacht (SZ),1331,Bezirk Küssnacht (SZ),504,SZ,5,de
1069,8852,Altendorf,Altendorf,1341,Bezirk March,505,SZ,5,de
1070,8854,Galgenen,Galgenen,1342,Bezirk March,505,SZ,5,de
1071,8858,Innerthal,Innerthal,1343,Bezirk March,505,SZ,5,de
1072,8853,Lachen SZ,Lachen,1344,Bezirk March,505,SZ,5,de
1073,8864,Reichenburg,Reichenburg,1345,Bezirk March,505,SZ,5,de
1074,8854,Siebnen,Schübelbach,1346,Bezirk March,505,SZ,5,de
1075,8862,Schübelbach,Schübelbach,1346,Bezirk March,505,SZ,5,de
1076,8863,Buttikon SZ,Schübelbach,1346,Bezirk March,505,SZ,5,de
1077,8856,Tuggen,Tuggen,1347,Bezirk March,505,SZ,5,de
1078,8857,Vorderthal,Vorderthal,1348,Bezirk March,505,SZ,5,de
1079,8855,Wangen SZ,Wangen (SZ),1349,Bezirk March,505,SZ,5,de
1080,8849,Alpthal,Alpthal,1361,Bezirk Schwyz,506,SZ,5,de
1081,6410,Goldau,Arth,1362,Bezirk Schwyz,506,SZ,5,de
1082,6410,Rigi Klösterli,Arth,1362,Bezirk Schwyz,506,SZ,5,de
1083,6410,Rigi Staffel,Arth,1362,Bezirk Schwyz,506,SZ,5,de
1084,6410,Rigi Kulm,Arth,1362,Bezirk Schwyz,506,SZ,5,de
1085,6414,Oberarth,Arth,1362,Bezirk Schwyz,506,SZ,5,de
1086,6415,Arth,Arth,1362,Bezirk Schwyz,506,SZ,5,de
1087,6434,Illgau,Illgau,1363,Bezirk Schwyz,506,SZ,5,de
1088,6440,Brunnen,Ingenbohl,1364,Bezirk Schwyz,506,SZ,5,de
1089,6424,Lauerz,Lauerz,1365,Bezirk Schwyz,506,SZ,5,de
1090,6433,Stoos SZ,Morschach,1366,Bezirk Schwyz,506,SZ,5,de
1091,6443,Morschach,Morschach,1366,Bezirk Schwyz,506,SZ,5,de
1092,6436,Muotathal,Muotathal,1367,Bezirk Schwyz,506,SZ,5,de
1093,6436,Bisisthal,Muotathal,1367,Bezirk Schwyz,506,SZ,5,de
1094,6436,Ried (Muotathal),Muotathal,1367,Bezirk Schwyz,506,SZ,5,de
1095,8843,Oberiberg,Oberiberg,1368,Bezirk Schwyz,506,SZ,5,de
1096,6452,Riemenstalden,Riemenstalden,1369,Bezirk Schwyz,506,SZ,5,de
1097,6418,Rothenthurm,Rothenthurm,1370,Bezirk Schwyz,506,SZ,5,de
1098,6417,Sattel,Sattel,1371,Bezirk Schwyz,506,SZ,5,de
1099,6423,Seewen SZ,Schwyz,1372,Bezirk Schwyz,506,SZ,5,de
1100,6430,Schwyz,Schwyz,1372,Bezirk Schwyz,506,SZ,5,de
1101,6432,Rickenbach b. Schwyz,Schwyz,1372,Bezirk Schwyz,506,SZ,5,de
1102,6438,Ibach,Schwyz,1372,Bezirk Schwyz,506,SZ,5,de
1103,6422,Steinen,Steinen,1373,Bezirk Schwyz,506,SZ,5,de
1104,6416,Steinerberg,Steinerberg,1374,Bezirk Schwyz,506,SZ,5,de
1105,8842,Unteriberg,Unteriberg,1375,Bezirk Schwyz,506,SZ,5,de
1106,8845,Studen SZ,Unteriberg,1375,Bezirk Schwyz,506,SZ,5,de
1107,6010,Pilatus Kulm,Alpnach,1401,Kanton Obwalden,600,OW,6,de
1108,6053,Alpnachstad,Alpnach,1401,Kanton Obwalden,600,OW,6,de
1109,6055,Alpnach Dorf,Alpnach,1401,Kanton Obwalden,600,OW,6,de
1110,6388,Grafenort,Engelberg,1402,Kanton Obwalden,600,OW,6,de
1111,6390,Engelberg,Engelberg,1402,Kanton Obwalden,600,OW,6,de
1112,6074,Giswil,Giswil,1403,Kanton Obwalden,600,OW,6,de
1113,6064,Kerns,Kerns,1404,Kanton Obwalden,600,OW,6,de
1114,6066,St. Niklausen OW,Kerns,1404,Kanton Obwalden,600,OW,6,de
1115,6067,Melchtal,Kerns,1404,Kanton Obwalden,600,OW,6,de
1116,6068,Melchsee-Frutt,Kerns,1404,Kanton Obwalden,600,OW,6,de
1117,6078,Lungern,Lungern,1405,Kanton Obwalden,600,OW,6,de
1118,6078,Bürglen OW,Lungern,1405,Kanton Obwalden,600,OW,6,de
1119,6072,Sachseln,Sachseln,1406,Kanton Obwalden,600,OW,6,de
1120,6073,Flüeli-Ranft,Sachseln,1406,Kanton Obwalden,600,OW,6,de
1121,6056,Kägiswil,Sarnen,1407,Kanton Obwalden,600,OW,6,de
1122,6060,Sarnen,Sarnen,1407,Kanton Obwalden,600,OW,6,de
1123,6060,Ramersberg,Sarnen,1407,Kanton Obwalden,600,OW,6,de
1124,6062,Wilen (Sarnen),Sarnen,1407,Kanton Obwalden,600,OW,6,de
1125,6063,Stalden (Sarnen),Sarnen,1407,Kanton Obwalden,600,OW,6,de
1126,6375,Beckenried,Beckenried,1501,Kanton Nidwalden,700,NW,7,de
1127,6374,Buochs,Buochs,1502,Kanton Nidwalden,700,NW,7,de
1128,6383,Dallenwil,Dallenwil,1503,Kanton Nidwalden,700,NW,7,de
1129,6383,Wiesenberg,Dallenwil,1503,Kanton Nidwalden,700,NW,7,de
1130,6383,Wirzweli,Dallenwil,1503,Kanton Nidwalden,700,NW,7,de
1131,6376,Emmetten,Emmetten,1504,Kanton Nidwalden,700,NW,7,de
1132,6363,Bürgenstock,Ennetbürgen,1505,Kanton Nidwalden,700,NW,7,de
1133,6373,Ennetbürgen,Ennetbürgen,1505,Kanton Nidwalden,700,NW,7,de
1134,6372,Ennetmoos,Ennetmoos,1506,Kanton Nidwalden,700,NW,7,de
1135,6052,Hergiswil NW,Hergiswil (NW),1507,Kanton Nidwalden,700,NW,7,de
1136,6370,Oberdorf NW,Oberdorf (NW),1508,Kanton Nidwalden,700,NW,7,de
1137,6382,Büren NW,Oberdorf (NW),1508,Kanton Nidwalden,700,NW,7,de
1138,6383,Niederrickenbach,Oberdorf (NW),1508,Kanton Nidwalden,700,NW,7,de
1139,6370,Stans,Stans,1509,Kanton Nidwalden,700,NW,7,de
1140,6362,Stansstad,Stansstad,1510,Kanton Nidwalden,700,NW,7,de
1141,6363,Obbürgen,Stansstad,1510,Kanton Nidwalden,700,NW,7,de
1142,6363,Fürigen,Stansstad,1510,Kanton Nidwalden,700,NW,7,de
1143,6365,Kehrsiten,Stansstad,1510,Kanton Nidwalden,700,NW,7,de
1144,6386,Wolfenschiessen,Wolfenschiessen,1511,Kanton Nidwalden,700,NW,7,de
1145,6387,Oberrickenbach,Wolfenschiessen,1511,Kanton Nidwalden,700,NW,7,de
1146,8752,Näfels,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1147,8753,Mollis,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1148,8757,Filzbach,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1149,8758,Obstalden,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1150,8865,Bilten,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1151,8867,Niederurnen,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1152,8868,Oberurnen,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1153,8874,Mühlehorn,Glarus Nord,1630,Kanton Glarus,800,GL,8,de
1154,8756,Mitlödi,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1155,8762,Schwanden GL,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1156,8762,Schwändi b. Schwanden,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1157,8762,Sool,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1158,8765,Engi,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1159,8766,Matt,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1160,8767,Elm,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1161,8772,Nidfurn,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1162,8773,Haslen GL,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1163,8774,Leuggelbach,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1164,8775,Luchsingen,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1165,8775,Hätzingen,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1166,8777,Diesbach GL,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1167,8777,Betschwanden,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1168,8782,Rüti GL,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1169,8783,Linthal,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1170,8784,Braunwald,Glarus Süd,1631,Kanton Glarus,800,GL,8,de
1171,8750,Glarus,Glarus,1632,Kanton Glarus,800,GL,8,de
1172,8750,Riedern,Glarus,1632,Kanton Glarus,800,GL,8,de
1173,8750,Klöntal,Glarus,1632,Kanton Glarus,800,GL,8,de
1174,8754,Netstal,Glarus,1632,Kanton Glarus,800,GL,8,de
1175,8755,Ennenda,Glarus,1632,Kanton Glarus,800,GL,8,de
1176,6319,Allenwinden,Baar,1701,Kanton Zug,900,ZG,9,de
1177,6340,Baar,Baar,1701,Kanton Zug,900,ZG,9,de
1178,6330,Cham,Cham,1702,Kanton Zug,900,ZG,9,de
1179,6332,Hagendorn,Cham,1702,Kanton Zug,900,ZG,9,de
1180,6331,Hünenberg,Hünenberg,1703,Kanton Zug,900,ZG,9,de
1181,6333,Hünenberg See,Hünenberg,1703,Kanton Zug,900,ZG,9,de
1182,6313,Menzingen,Menzingen,1704,Kanton Zug,900,ZG,9,de
1183,6313,Menzingen,Menzingen,1704,Kanton Zug,900,ZG,9,de
1184,6313,Edlibach,Menzingen,1704,Kanton Zug,900,ZG,9,de
1185,6313,Finstersee,Menzingen,1704,Kanton Zug,900,ZG,9,de
1186,6340,Sihlbrugg,Neuheim,1705,Kanton Zug,900,ZG,9,de
1187,6345,Neuheim,Neuheim,1705,Kanton Zug,900,ZG,9,de
1188,6315,Oberägeri,Oberägeri,1706,Kanton Zug,900,ZG,9,de
1189,6315,Alosen,Oberägeri,1706,Kanton Zug,900,ZG,9,de
1190,6315,Morgarten,Oberägeri,1706,Kanton Zug,900,ZG,9,de
1191,6343,Rotkreuz,Risch,1707,Kanton Zug,900,ZG,9,de
1192,6343,Buonas,Risch,1707,Kanton Zug,900,ZG,9,de
1193,6343,Risch,Risch,1707,Kanton Zug,900,ZG,9,de
1194,6343,Holzhäusern ZG,Risch,1707,Kanton Zug,900,ZG,9,de
1195,6312,Steinhausen,Steinhausen,1708,Kanton Zug,900,ZG,9,de
1196,6314,Unterägeri,Unterägeri,1709,Kanton Zug,900,ZG,9,de
1197,6314,Neuägeri,Unterägeri,1709,Kanton Zug,900,ZG,9,de
1198,6318,Walchwil,Walchwil,1710,Kanton Zug,900,ZG,9,de
1199,6300,Zug,Zug,1711,Kanton Zug,900,ZG,9,de
1200,6300,Zugerberg,Zug,1711,Kanton Zug,900,ZG,9,de
1201,6317,Oberwil b. Zug,Zug,1711,Kanton Zug,900,ZG,9,de
1202,1473,Châtillon FR,Châtillon (FR),2008,District de la Broye,1001,FR,10,fr
1203,1482,Cugy FR,Cugy (FR),2011,District de la Broye,1001,FR,10,fr
1204,1483,Vesin,Cugy (FR),2011,District de la Broye,1001,FR,10,fr
1205,1532,Fétigny,Fétigny,2016,District de la Broye,1001,FR,10,fr
1206,1544,Gletterens,Gletterens,2022,District de la Broye,1001,FR,10,fr
1207,1470,Lully FR,Lully (FR),2025,District de la Broye,1001,FR,10,fr
1208,1470,Seiry,Lully (FR),2025,District de la Broye,1001,FR,10,fr
1209,1470,Bollion,Lully (FR),2025,District de la Broye,1001,FR,10,fr
1210,1533,Ménières,Ménières,2027,District de la Broye,1001,FR,10,fr
1211,1774,Cousset,Montagny (FR),2029,District de la Broye,1001,FR,10,fr
1212,1774,Cousset,Montagny (FR),2029,District de la Broye,1001,FR,10,fr
1213,1774,Montagny-les-Monts,Montagny (FR),2029,District de la Broye,1001,FR,10,fr
1214,1775,Mannens,Montagny (FR),2029,District de la Broye,1001,FR,10,fr
1215,1775,Grandsivaz,Montagny (FR),2029,District de la Broye,1001,FR,10,fr
1216,1776,Montagny-la-Ville,Montagny (FR),2029,District de la Broye,1001,FR,10,fr
1217,1485,Nuvilly,Nuvilly,2035,District de la Broye,1001,FR,10,fr
1218,1410,Prévondavaux,Prévondavaux,2038,District de la Broye,1001,FR,10,fr
1219,1566,St-Aubin FR,Saint-Aubin (FR),2041,District de la Broye,1001,FR,10,fr
1220,1566,Les Friques,Saint-Aubin (FR),2041,District de la Broye,1001,FR,10,fr
1221,1541,Sévaz,Sévaz,2043,District de la Broye,1001,FR,10,fr
1222,1527,Villeneuve FR,Surpierre,2044,District de la Broye,1001,FR,10,fr
1223,1528,Surpierre,Surpierre,2044,District de la Broye,1001,FR,10,fr
1224,1528,Praratoud,Surpierre,2044,District de la Broye,1001,FR,10,fr
1225,1529,Cheiry,Surpierre,2044,District de la Broye,1001,FR,10,fr
1226,1534,Chapelle (Broye),Surpierre,2044,District de la Broye,1001,FR,10,fr
1227,1565,Vallon,Vallon,2045,District de la Broye,1001,FR,10,fr
1228,1483,Montet (Broye),Les Montets,2050,District de la Broye,1001,FR,10,fr
1229,1483,Frasses,Les Montets,2050,District de la Broye,1001,FR,10,fr
1230,1484,Aumont,Les Montets,2050,District de la Broye,1001,FR,10,fr
1231,1484,Granges-de-Vesin,Les Montets,2050,District de la Broye,1001,FR,10,fr
1232,1567,Delley,Delley-Portalban,2051,District de la Broye,1001,FR,10,fr
1233,1568,Portalban,Delley-Portalban,2051,District de la Broye,1001,FR,10,fr
1234,1563,Dompierre FR,Belmont-Broye,2053,District de la Broye,1001,FR,10,fr
1235,1564,Domdidier,Belmont-Broye,2053,District de la Broye,1001,FR,10,fr
1236,1773,Léchelles,Belmont-Broye,2053,District de la Broye,1001,FR,10,fr
1237,1773,Chandon,Belmont-Broye,2053,District de la Broye,1001,FR,10,fr
1238,1773,Russy,Belmont-Broye,2053,District de la Broye,1001,FR,10,fr
1239,1470,Estavayer-le-Lac,Estavayer,2054,District de la Broye,1001,FR,10,fr
1240,1473,Font,Estavayer,2054,District de la Broye,1001,FR,10,fr
1241,1473,Font,Estavayer,2054,District de la Broye,1001,FR,10,fr
1242,1475,Autavaux,Estavayer,2054,District de la Broye,1001,FR,10,fr
1243,1475,Forel FR,Estavayer,2054,District de la Broye,1001,FR,10,fr
1244,1475,Montbrelloz,Estavayer,2054,District de la Broye,1001,FR,10,fr
1245,1486,Vuissens,Estavayer,2054,District de la Broye,1001,FR,10,fr
1246,1489,Murist,Estavayer,2054,District de la Broye,1001,FR,10,fr
1247,1541,Bussy FR,Estavayer,2054,District de la Broye,1001,FR,10,fr
1248,1541,Morens FR,Estavayer,2054,District de la Broye,1001,FR,10,fr
1249,1542,Rueyres-les-Prés,Estavayer,2054,District de la Broye,1001,FR,10,fr
1250,1468,Cheyres,Cheyres-Châbles,2055,District de la Broye,1001,FR,10,fr
1251,1474,Châbles FR,Cheyres-Châbles,2055,District de la Broye,1001,FR,10,fr
1252,1673,Auboranges,Auboranges,2061,District de la Glâne,1002,FR,10,fr
1253,1681,Billens,Billens-Hennens,2063,District de la Glâne,1002,FR,10,fr
1254,1681,Hennens,Billens-Hennens,2063,District de la Glâne,1002,FR,10,fr
1255,1608,Chapelle (Glâne),Chapelle (Glâne),2066,District de la Glâne,1002,FR,10,fr
1256,1689,Le Châtelard-près-Romont,Le Châtelard,2067,District de la Glâne,1002,FR,10,fr
1257,1553,Châtonnaye,Châtonnaye,2068,District de la Glâne,1002,FR,10,fr
1258,1673,Ecublens FR,Ecublens (FR),2072,District de la Glâne,1002,FR,10,fr
1259,1686,Grangettes-près-Romont,Grangettes,2079,District de la Glâne,1002,FR,10,fr
1260,1692,Massonnens,Massonnens,2086,District de la Glâne,1002,FR,10,fr
1261,1680,Berlens,Mézières (FR),2087,District de la Glâne,1002,FR,10,fr
1262,1684,Mézières FR,Mézières (FR),2087,District de la Glâne,1002,FR,10,fr
1263,1674,Montet (Glâne),Montet (Glâne),2089,District de la Glâne,1002,FR,10,fr
1264,1680,Romont FR,Romont (FR),2096,District de la Glâne,1002,FR,10,fr
1265,1673,Promasens,Rue,2097,District de la Glâne,1002,FR,10,fr
1266,1673,Gillarens,Rue,2097,District de la Glâne,1002,FR,10,fr
1267,1673,Rue,Rue,2097,District de la Glâne,1002,FR,10,fr
1268,1675,Blessens,Rue,2097,District de la Glâne,1002,FR,10,fr
1269,1676,Chavannes-les-Forts,Siviriez,2099,District de la Glâne,1002,FR,10,fr
1270,1677,Prez-vers-Siviriez,Siviriez,2099,District de la Glâne,1002,FR,10,fr
1271,1678,Siviriez,Siviriez,2099,District de la Glâne,1002,FR,10,fr
1272,1679,Villaraboud,Siviriez,2099,District de la Glâne,1002,FR,10,fr
1273,1670,Ursy,Ursy,2102,District de la Glâne,1002,FR,10,fr
1274,1670,Bionnens,Ursy,2102,District de la Glâne,1002,FR,10,fr
1275,1670,Esmonts,Ursy,2102,District de la Glâne,1002,FR,10,fr
1276,1674,Vuarmarens,Ursy,2102,District de la Glâne,1002,FR,10,fr
1277,1674,Morlens,Ursy,2102,District de la Glâne,1002,FR,10,fr
1278,1675,Vauderens,Ursy,2102,District de la Glâne,1002,FR,10,fr
1279,1675,Mossel,Ursy,2102,District de la Glâne,1002,FR,10,fr
1280,1685,Villariaz,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1281,1686,La Neirigue,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1282,1687,Vuisternens-devant-Romont,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1283,1687,La Magne,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1284,1687,Estévenens,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1285,1688,Sommentier,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1286,1688,Lieffrens,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
1287,1697,La Joux FR,Vuisternens-devant-Romont,2113,District de la Glâne,1002,FR,10,fr
